drive;time;i/o;time;steps;time/steps
S;1439799714.96;i
S ;1439799715.12;o;
S;1439799720.25;i
S ;1439799720.4;o;
S;1439799725.85;i
S ;1439799726.0;o;
S;1439799731.5;i
S ;1439799731.65;o;
S;1439799737.32;i
S ;1439799737.47;o;
S;1439799743.29;i
S ;1439799743.44;o;
S;1439799749.43;i
S ;1439799749.58;o;
S;1439799755.74;i
S ;1439799755.89;o;
S;1439799762.18;i
S ;1439799762.33;o;
S;1439799768.79;i
S ;1439799768.93;o;
S;1439799775.53;i
S ;1439799775.68;o;
S;1439799782.42;i
S ;1439799782.57;o;
L;1439799796.61;i
R;1439799796.62;i
R;1439799810.46;o;13.8391430378;12920;0.001071141102
L;1439799812.24;o;15.6280019283;-16136;0.000968517719901
S;1439799812.24;i
S ;1439799812.39;o;
L;1439799812.39;i
R;1439799812.39;i
R;1439799812.54;o;0.154525995255;-241;0.000641186702301
L;1439799812.59;o;0.205343961716;-80;0.00256679952145
S;1439799812.59;i
S ;1439799812.74;o;
L;1439799812.74;i
R;1439799812.74;i
L;1439799813.0;o;0.259837865829;-53;0.00490260124207
R;1439799813.01;o;0.269627094269;-268;0.00100607124727
S;1439799813.01;i
S ;1439799813.16;o;
L;1439799813.17;i
R;1439799813.17;i
L;1439799813.46;o;0.293973922729;-80;0.00367467403412
R;1439799813.54;o;0.373568058014;-268;0.00139391066423
S;1439799813.55;i
S ;1439799813.69;o;
L;1439799813.7;i
R;1439799813.7;i
L;1439799814.0;o;0.297700881958;-80;0.00372126102448
R;1439799814.08;o;0.379184007645;-268;0.00141486570017
S;1439799814.08;i
S ;1439799814.23;o;
L;1439799814.24;i
R;1439799814.24;i
L;1439799814.49;o;0.250783920288;-53;0.00473177208091
R;1439799814.55;o;0.315075159073;-241;0.00130736580528
S;1439799814.55;i
S ;1439799814.7;o;
L;1439799814.71;i
R;1439799814.71;i
L;1439799814.97;o;0.256669998169;-26;0.0098719230065
R;1439799815.04;o;0.326593160629;-268;0.00121863119638
S;1439799815.04;i
S ;1439799815.19;o;
L;1439799815.19;i
R;1439799815.19;i
L;1439799815.53;o;0.336875200272;-80;0.0042109400034
R;1439799815.72;o;0.52442407608;-321;0.00163371986318
S;1439799815.72;i
S ;1439799815.88;o;
L;1439799815.89;i
R;1439799815.9;i
R;1439799816.14;o;0.237251996994;-348;0.000681758612052
L;1439799816.2;o;0.307249069214;-107;0.00287148662817
S;1439799816.2;i
S ;1439799816.35;o;
L;1439799816.35;i
R;1439799816.35;i
R;1439799816.6;o;0.248371124268;-268;0.000926757926372
L;1439799816.61;o;0.255429029465;-53;0.00481941565028
S;1439799816.61;i
S ;1439799816.76;o;
L;1439799831.15;i
L;1439799831.34;o;0.185090065002;53;0.0034922653774
R;1439799831.34;i
R;1439799831.55;o;0.217172861099;-134;0.00162069299328
S;1439799831.55;i
S ;1439799831.7;o;
L;1439799831.71;i
L;1439799831.91;o;0.206030845642;107;0.00192552192189
R;1439799831.91;i
R;1439799832.09;o;0.179744005203;26;0.00691323096936
S;1439799832.09;i
S ;1439799832.24;o;
L;1439799832.24;i
L;1439799832.42;o;0.172101974487;-26;0.00661930671105
R;1439799832.42;i
R;1439799832.71;o;0.293195009232;-321;0.000913380091064
S;1439799832.71;i
S ;1439799832.86;o;
L;1439799832.86;i
L;1439799833.06;o;0.193561077118;-80;0.00241951346397
R;1439799833.06;i
R;1439799833.35;o;0.29311299324;-321;0.000913124589534
S;1439799833.35;i
S ;1439799833.5;o;
L;1439799833.5;i
L;1439799833.69;o;0.183877944946;-53;0.00346939518767
R;1439799833.69;i
R;1439799833.97;o;0.281924009323;-294;0.000958925201779
S;1439799833.97;i
S ;1439799834.12;o;
L;1439799834.12;i
L;1439799834.29;o;0.170490980148;26;0.00655734539032
R;1439799834.29;i
R;1439799834.52;o;0.227396011353;-160;0.00142122507095
S;1439799834.52;i
S ;1439799834.67;o;
L;1439799834.67;i
L;1439799834.9;o;0.227310180664;160;0.00142068862915
R;1439799834.9;i
R;1439799835.09;o;0.185400009155;53;0.00349811338029
S;1439799835.09;i
S ;1439799835.24;o;
drive;time;i/o;time;steps;time/steps
L;1439800090.38;i
L;1439800102.82;o;12.4394059181;29753;0.000418089131117
R;1439800102.82;i
R;1439800106.78;o;3.96129989624;-9274;0.000427140381307
